1.683739350888065478e-01 -3.770636452701625618e-02 -3.519556326912642863e-01 -3.665721381591175998e-01 -1.148108293494171095e-01 1.053167340935993665e-02 5.943983927047234023e-02 -4.005551218405414837e-03 -2.065511649501723668e-01 1.005726901215917984e-01 3.879421834325966767e-01 5.698838875069461851e-01 8.949227359370783841e-01 6.787301615221870144e-01 4.674648030946433885e-01 5.373083313834572383e-01 4.109974571630201079e-01 2.552100822133752667e-01 2.696571270170342594e-01 -1.124579114639397137e-01 -4.680315604576961580e-02 3.013080028982619285e-01 4.686457063042454019e-01 6.077142817436882449e-01 6.105449057727059259e-01 3.883498273949540502e-01 2.201700196905946247e-02 -1.194987849265510133e-02 -3.172397429726683121e-02 -9.177834568215291824e-03 -2.836060159358847477e-01 -2.991699724499642943e-01
-2.993932590371171654e-01 -5.568050661359991160e-01 -5.760759865272452318e-01 -4.923561853589996651e-01 -2.030307411348819813e-01 -1.506565615953726067e-01 -4.627501319186573883e-03 -2.045298214774650403e-02 -2.168955087645862423e-01 1.706264155145209016e-01 2.857337221532766369e-01 6.915506466258293239e-01 8.477024400408251781e-01 7.457544389432941845e-01 5.809042461509379418e-01 6.314222005210469169e-01 6.741117454147660393e-01 5.563717276111985743e-01 3.926099201684763451e-01 1.323403979241206951e-01 1.365408584905208333e-01 3.469428918322779998e-01 6.339497945971391824e-01 8.604580475943817142e-01 6.445946805595164086e-01 1.769546133530777998e-01 1.530890592786937621e-01 6.076115067237188028e-02 -1.611434811233774800e-01 -2.505561370534569732e-01 -3.092689466434913603e-01 -3.429774466013160716e-01
-6.811917545413990194e-01 -7.809079866640165069e-01 -5.766872521538579655e-01 -3.247664355436492012e-01 6.306663398218083361e-02 1.826971264842271181e-01 3.700667444925219707e-01 1.063936861239964532e-01 5.957690252165675354e-03 1.468458528738570690e-01 3.851950016133047772e-01 5.617819423297174541e-01 5.681106386887238013e-01 7.981225502477817813e-01 6.114805621825452064e-01 5.055376420982489183e-01 5.509893063252042644e-01 5.669016636957967537e-01 5.756506313354345927e-01 6.141698209695934940e-01 3.342016183180208655e-01 2.602864285622534801e-01 4.654865447878618889e-01 4.786477791205110410e-01 4.256345613828086405e-01 2.269151838698458545e-01 2.245763373179926192e-01 -8.114304370295311042e-02 -4.478361735475213656e-01 -2.321411675467621449e-01 -2.173832169874214404e-01 -1.393123488869310034e-01
-7.370027907341448747e-01 -6.350456936121098295e-01 -3.452967788574989871e-01 -1.605504603589916202e-01 3.315575268937242994e-03 3.150270054210477233e-01 4.211051804599850179e-01 2.514031446656645463e-01 3.251160526145117635e-01 2.998041769649732458e-01 5.624067703539260554e-01 5.082987496097881586e-01 4.693219837380708803e-01 8.768239937040835930e-01 9.204013226802573167e-01 6.160240938342654848e-01 3.426516449234054407e-01 4.513530401683329973e-01 5.575870932936776159e-01 6.918636834345603948e-01 5.147808803731724892e-01 3.033087878407277893e-01 3.763114851333280719e-01 4.566055532250922755e-01 5.625496910502804093e-01 3.349106190278266504e-01 -9.036767029670224327e-02 -8.556986611587862057e-02 -2.026608191097633432e-02 9.308242508355020484e-02 -6.043183365327398776e-02 1.238591030093429968e-01
-4.503224759741190075e-01 -4.306529864924845130e-01 -2.598982038116946502e-01 -2.300201263690235601e-02 2.039947360722490777e-01 3.541436106853522725e-01 3.864975982957102318e-01 2.161445776884325931e-01 3.505904121220246861e-01 4.882916455800199729e-01 5.760130403487144779e-01 6.401879256155520448e-01 5.641481468868796423e-01 1.051410932643171314e+00 1.155445965656512364e+00 9.943990164651564934e-01 6.640358656013238825e-01 4.630000486288926020e-01 4.563054199403741018e-01 4.763260249966277948e-01 5.432801480914341008e-01 3.748031822965134374e-01 3.160401128572814522e-01 3.326848730340368210e-01 5.902931352102681606e-01 4.028217956340188199e-01 -2.624921238752976616e-02 1.445698911012062715e-01 2.384115090147188587e-01 -1.577072079564889595e-02 9.969723198555169308e-02 2.200451144753736432e-01
-3.649313461991895990e-01 -4.025191765860234305e-01 -2.145565377526319761e-01 -8.615598150077004996e-03 2.230579040076123010e-01 1.720019891509717014e-01 5.195745174132471167e-01 5.198298668860715788e-01 5.956225044589567030e-01 5.489772897760469839e-01 5.047330373637692880e-01 2.641195508160393279e-01 2.919540817969220048e-01 7.730458123469781118e-01 1.002669299629818100e+00 1.019386467400307028e+00 6.515148881218457699e-01 4.959990597311728089e-01 5.499652477539703765e-01 5.003623407175042948e-01 4.600542093182781733e-01 3.900268430708483947e-01 4.314936242222030538e-01 2.859923474954626510e-01 3.251796239625039942e-01 1.690392747348534452e-01 -1.552613015715331446e-01 -1.389627143996755576e-01 9.290543426660592685e-02 1.031572668023721280e-02 8.039575244609976912e-02 2.159123142237878157e-01
-3.585192380683779878e-01 -4.287080549039756217e-01 -1.393054708800732511e-01 9.603728495820935962e-02 1.108933537649354623e-01 2.588345651978665729e-01 6.281901063809544050e-01 7.743655920358174516e-01 7.195477900008880878e-01 7.016052310396451164e-01 5.646507302568214426e-01 3.572761196557225905e-01 3.388020791921087516e-01 6.110914463406115216e-01 6.807344758643423255e-01 1.039856416210295675e+00 6.565048113947793418e-01 5.159904607244786279e-01 8.225257965054030285e-01 7.401776317880361944e-01 8.980539139058045794e-01 5.582046936257876180e-01 5.419477355162558574e-01 3.382106509256314619e-01 7.010040083452365178e-02 1.231013082474196642e-02 -2.694624543913156089e-01 -4.475286941648931593e-01 -4.093114752465132899e-01 -3.877683360463956008e-01 -3.130565131332899154e-01 -8.020652070119933807e-02
-2.067390914726446594e-01 -2.638514924747882850e-01 -2.678172801881072429e-01 -3.970590356178663877e-02 2.692855966911842924e-01 5.170423947641799023e-01 5.189262989952018179e-01 4.979142666622342617e-01 8.187009382973685634e-01 9.167954332078620538e-01 6.700773076617466684e-01 7.097964539524760363e-01 6.639619944232714177e-01 6.844610124602475976e-01 8.796349539432387621e-01 9.439681081151273245e-01 6.928393044692624514e-01 6.831078891809186926e-01 8.933854479442467911e-01 7.227829722379824906e-01 9.252821084970984655e-01 8.261353266985288490e-01 7.288170963808597858e-01 4.993251875015945473e-01 2.307537900111065743e-01 1.503546062406100892e-01 -1.951233309838990293e-01 -1.067357229026952709e-01 -1.473921268952522456e-01 -6.202994734438553870e-01 -4.137466407936562507e-01 -3.245389704713901868e-01
-4.882643988856966155e-01 -4.989185550403344993e-01 -2.812807308735515432e-01 -3.177657969518935532e-01 -2.019119639993754382e-03 4.439513346058873156e-01 5.336445312229641802e-01 3.339926110810623183e-01 5.787250959829377539e-01 7.691466921159055836e-01 6.690963532614380149e-01 7.461384904964721843e-01 9.089243749829752916e-01 9.304820646266313000e-01 1.121930336420105201e+00 1.112274299243896980e+00 9.888854217506622968e-01 8.973240580950561096e-01 7.600912928697363125e-01 6.130529648970736156e-01 8.319537366595698424e-01 9.522406825480534964e-01 8.341950700141104180e-01 6.272786164321293434e-01 4.151557863758144618e-01 2.711336651145876964e-01 8.532169589718181790e-02 -2.586642907644898931e-02 -8.719781027537562568e-02 -3.641869875431480996e-01 -3.720005428780220891e-01 -2.235200581482182647e-01
-8.085956324829227659e-01 -6.740871105729147050e-01 -6.912946921780113718e-02 -1.721462411612060261e-01 -8.746431119084999151e-02 3.436663169603523249e-01 5.556289143806121267e-01 6.119847628850456633e-01 6.576275572631676836e-01 7.882601194577220083e-01 7.101919184553715514e-01 5.002977945934691251e-01 7.913661997675605075e-01 7.511975345551088479e-01 9.619892743991129702e-01 8.760483580346564159e-01 9.452418325252085474e-01 7.958596701549718322e-01 8.705463365151591137e-01 8.407599366117348705e-01 9.252513307250431751e-01 1.067857078349292665e+00 9.142472181982813639e-01 6.879651441475695961e-01 5.868745601828412317e-01 3.594121319657634372e-01 2.763893014881995680e-01 -5.557907030533309339e-02 9.091492574529969062e-02 -2.197421207819718891e-01 -1.505437598995189585e-01 -1.208670432071570489e-01
-6.820848454785729542e-01 -3.936127919804394693e-01 -3.761333535508364599e-03 2.344391496367990990e-01 3.535183106457452928e-01 4.230980184970959956e-01 5.532508571439688216e-01 6.502763787932692718e-01 6.193458271084801847e-01 6.423218850443848105e-01 7.014955869218862938e-01 6.288811287977467135e-01 5.177526934401481817e-01 3.979201649556429743e-01 8.254781651761802230e-01 1.005056943392773627e+00 8.465140439671560157e-01 8.669969219211980382e-01 1.073418125210972018e+00 8.927431814468291815e-01 8.120968105168123730e-01 9.252222664407810937e-01 8.961264284086027931e-01 8.781782741488581845e-01 7.728219603565331663e-01 4.295804021480425505e-01 4.393760028942674256e-01 2.856254570279820326e-01 9.784896333657311374e-03 -4.348859176115797004e-02 -2.256114811111762097e-01 -1.695716330738701039e-01
-3.243147970447137762e-01 -2.195231101820379616e-01 2.125467657027643731e-01 3.762288534515252914e-01 3.692612831919426242e-01 4.149598327187485336e-01 6.230199119880265313e-01 5.566626163730884480e-01 4.285476111882603467e-01 4.480822432408464451e-01 6.666311200269653403e-01 6.939535904389200205e-01 4.088616350327064497e-01 4.799190944649990853e-01 6.302728727116847507e-01 7.412865921471903929e-01 8.933060867058679744e-01 9.732729129907961019e-01 9.599801851444599299e-01 1.117340038344788233e+00 1.004486627582276137e+00 7.348333160544990861e-01 7.923720226140626988e-01 9.648903343816835898e-01 9.152221245977755215e-01 7.477327080417294214e-01 5.303131845154036572e-01 4.677248738229696223e-01 2.176938804417955786e-01 -1.456617265905039149e-01 -1.482587967960083686e-01 -1.822497996169127402e-03
-8.250850515425502130e-02 9.471859232073036317e-02 3.890864173826714123e-01 1.620480293302563046e-01 1.592615936182384395e-01 3.858737353135610615e-01 6.247937576515246727e-01 5.878965586462330251e-01 4.128733207074116729e-01 4.607971650325471402e-01 6.745714443701696927e-01 5.970600092441435969e-01 5.267877021206464061e-01 4.625959253634159274e-01 3.391204258929854554e+00 3.439927088178920567e+00 3.741745977294751224e+00 3.783451965476971601e+00 3.820456404291944885e+00 3.808443869970133733e+00 3.431383290068192871e+00 3.133593958697392434e+00 3.341005941141994118e+00 2.748528075526292636e+00 9.669228630755868359e-01 6.609830316005901318e-01 4.918264588423429950e-01 2.681338207819727870e-01 1.186258716045065914e-01 -1.381874887848655586e-01 -4.024236979864022345e-02 8.991389920775835765e-02
-2.771150667890652231e-01 8.725082465983229757e-03 3.084774185674761804e-01 1.789320635610354426e-01 7.477335580142198401e-02 4.885033020926230624e-02 4.976433008740256958e-01 7.719015266765032468e-01 6.045301062742841625e-01 5.121443674616421582e-01 5.927760278618746659e-01 3.390814716276515650e+00 3.392970111106326403e+00 4.126298651955123020e+00 4.007143835707235091e+00 4.093570898085016729e+00 4.336863593917315463e+00 4.380644791972811092e+00 4.469949513525361517e+00 4.327260897864995570e+00 4.121542247128257230e+00 4.046690323404381395e+00 3.986605433046606084e+00 3.823156198606261214e+00 3.803016735153436301e+00 3.840375792308818870e+00 3.371577396139597393e+00 3.234948318458919836e+00 3.240056514008830657e+00 3.277561601952120984e+00 3.126092200351564099e+00 3.214659449652224943e+00
-3.758729400248571051e-01 -1.453904225703249453e-01 7.148873364551040777e-02 7.839316185169974138e-02 1.715718902856229813e-02 1.470291096998162794e-01 5.759617765714627469e-01 5.666307215335004699e-01 6.501062283142160503e-01 2.903124809457465538e+00 3.609709140422728169e+00 3.912550812790984711e+00 4.017046531525670261e+00 3.834282694383677637e+00 3.752163964716893396e+00 3.840413811096191843e+00 4.295666860838879941e+00 4.396252873788859539e+00 4.364212229247965702e+00 4.393842790055114911e+00 4.267483949364249796e+00 4.274296939604115941e+00 4.067049964070156953e+00 3.855426791930283592e+00 3.984351981545246613e+00 3.926025462497653162e+00 3.420921939241523102e+00 3.278011326481899523e+00 3.368350733682673237e+00 3.263436312952014973e+00 3.199471868629113924e+00 3.416972555573413839e+00
-4.325093432854547060e-01 -1.651622011974746007e-01 6.311930041976109018e-02 9.750524989666026210e-02 1.187205358718956966e-01 1.906007058839756518e-01 3.965448686224745112e-01 4.312209838771200454e-01 3.569921984581342578e+00 3.471641019686910301e+00 3.504831874594041441e+00 3.550645998982145723e+00 3.706098149115022444e+00 3.641261497604943109e+00 3.660739569013767181e+00 3.703631377858918494e+00 3.835109792447997101e+00 4.019448464980116320e+00 4.257706529832581133e+00 4.306665511328179541e+00 4.304086094953139430e+00 4.434291324649364263e+00 4.059527789863976999e+00 3.724320018713637381e+00 3.778931729462041034e+00 3.741272916794841308e+00 3.458490311549581087e+00 3.299247528337102331e+00 3.287365986379868321e+00 3.174039916848458098e+00 3.262192978096098539e+00 3.650673123394146291e+00
2.560722202340770970e+00 1.834945629391776301e+00 -1.218592162316841643e-01 3.543764824470341419e-03 1.109003838484083210e-01 3.002534622556614630e-01 2.889140494533701808e+00 3.674830913792179299e+00 3.553577221419193855e+00 3.437282712386634742e+00 3.544021911450481177e+00 3.361235119458865217e+00 3.476844244099636327e+00 3.427392339007684807e+00 3.460656165819675500e+00 3.451252732140147383e+00 3.727793731520709475e+00 4.223218468904588185e+00 4.376137764643832639e+00 4.345021940077393729e+00 4.356266225250057467e+00 4.068183768546196788e+00 4.143086447471277189e+00 3.872211226586882660e+00 3.600443426641104949e+00 3.597117586717793358e+00 3.369758255483415343e+00 3.348254706370876299e+00 3.482197917833066203e+00 3.601855062246399619e+00 3.440247266949421068e+00 3.648176874892651522e+00
3.437760057788417978e+00 3.433504869779692825e+00 3.531674492735005888e+00 3.742151828853655715e+00 3.961785952319709203e+00 3.930054320401732859e+00 3.873188446199221424e+00 3.663456297788662219e+00 3.698715960323738727e+00 3.648678509707264261e+00 3.614374322478736801e+00 3.583612242881020649e+00 3.408731341622877498e+00 3.053180277144929899e+00 3.390588773989544169e+00 3.079580087575905178e+00 3.429324800391956973e+00 3.802444070663906661e+00 3.758490738877605875e+00 3.793267579876855145e+00 3.526481628673474145e+00 3.440074632503666852e+00 3.494759455852132657e+00 3.646831658483856042e+00 3.420700729239509741e+00 3.575698476037377116e+00 3.803685801937026767e+00 3.724616775236869959e+00 3.773464937163962141e+00 3.729170561557543007e+00 3.737147600537127801e+00 3.479820214589934402e+00
3.374027879360387949e+00 3.522376068393213266e+00 3.440377518701498882e+00 3.592188323677522277e+00 3.869138047489309784e+00 4.046024145579518283e+00 4.106607018277680154e+00 3.922915982674353597e+00 3.876412020547839177e+00 3.998748257050326771e+00 4.136871985133216967e+00 3.899011044156213579e+00 3.458470335624737046e+00 2.900175587951571821e+00 1.053893802800412782e+00 9.833658753172370703e-01 7.601772899306625808e-01 9.344429479655631532e-01 8.709966762492773462e-01 1.072382305849742590e+00 1.078780834510518538e+00 7.826346431000436032e-01 8.135988657687229786e-01 6.491739716148239303e-01 6.696612877363647964e-01 5.579121185621565004e-01 4.989924164024404085e-01 4.229197526589186795e-01 2.284511831574899121e-01 7.319949809367867766e-02 -1.833408984628715280e-02 1.752814949929830867e-03
3.292780652000259156e+00 3.536067175417181740e+00 3.165595203332062457e+00 3.269475466004717834e+00 3.755156283350245427e+00 3.894297051317911595e+00 3.946964879317148345e+00 3.787275616840148906e+00 3.788900591355468084e+00 4.385031825556037433e+00 4.311568641722524298e+00 2.913895415150837387e+00 1.053948089872907445e+00 1.065154438294922512e+00 1.198052190994572941e+00 1.133480110439929023e+00 8.038333093031175824e-01 1.259337708432988645e+00 1.197077106226793530e+00 1.140601521328510781e+00 9.422601520485840432e-01 7.776168803171368271e-01 6.567185321045097002e-01 7.177062276879482283e-01 8.037245414506233310e-01 6.907896519844201055e-01 6.588678383942998540e-01 3.864440420718646130e-01 2.152849502628348954e-01 -5.923175965001246934e-02 2.046429165997652039e-02 -6.943911880338152209e-02
3.126773033972667815e+00 3.595104280466183244e+00 3.332250970864739870e+00 3.436593860249524734e+00 3.526309073081346668e+00 3.793598327500291134e+00 3.886723941852997299e+00 4.181879445466742951e+00 4.099729656213535023e+00 3.476396073806037990e+00 6.029864279353261969e-01 7.683053801589712073e-01 8.483840562081899073e-01 6.889241217291441899e-01 1.141446553937339958e+00 1.130365861290741902e+00 1.122756296980064405e+00 1.323123954383031542e+00 1.347483922285409141e+00 1.006961341697105938e+00 9.306403325548423533e-01 9.798904703472096633e-01 7.921166183218552037e-01 7.423964939690294029e-01 7.375353982549501808e-01 6.683005619189910096e-01 6.940186322342160041e-01 4.941088657705746678e-01 2.238258739150542076e-01 6.510391289979797214e-02 -9.716691221015225088e-02 -8.922878802771676277e-02
2.956027888303266238e+00 3.580647631622706939e+00 3.744975226234890098e+00 3.543199030058280297e+00 3.821785280304252908e+00 3.898704860119956095e+00 3.766195704424069035e+00 3.778455248381778375e+00 2.746255274313133210e+00 6.140390701918900795e-01 5.340975030808825519e-01 5.201297198168115532e-01 8.589291801147975747e-01 7.363558706711025303e-01 1.026141681780119885e+00 1.017819467698055202e+00 1.228508298889077643e+00 1.319371055119954006e+00 1.385338532877248729e+00 1.135580534760399551e+00 1.179128169244400226e+00 1.155870051637137186e+00 1.114151388296845901e+00 8.557207810312031926e-01 6.730585811542653119e-01 6.860408365625091376e-01 4.846573776942982859e-01 3.039197077845950390e-01 1.459351483385481763e-01 -8.897031941828640808e-03 1.031380904250963348e-01 1.365161711419001778e-01
